"Betton","Saint-Hilaire-Petitville",177300,6139
"Betton","Saint-Hilaire-Petitville",177300,6139
"Betton","Tours 2",257891,8781
"Betton","Tours 2",257891,8781
"Betton","Echiquier Orangeois 2",939365,29560
"Betton","Echiquier Orangeois 2",939365,29560
"Betton","Marseille Echecs 2",1051207,33050
"Betton","Marseille Echecs 2",1051207,33050
"Betton","Maisons-Laffitte",352497,12787
"Betton","Maisons-Laffitte",352497,12787
"Betton","Frontignan",935102,29607
"Betton","Frontignan",935102,29607
"Betton","Les Sables d'Olonne",232961,9211
"Betton","Les Sables d'Olonne",232961,9211
"C.E. Nantes","Castelsarrasin",522845,16381
"C.E. Nantes","Castelsarrasin",522845,16381
"C.E. Nantes","Lattes",823217,25494
"C.E. Nantes","Beziers",763735,23966
"C.E. Nantes","Beziers",763735,23966
"C.E. Nantes","Martigues",947317,30006
"C.E. Nantes","Martigues",947317,30006
"C.E. Nantes","Saint-Hilaire-Petitville",290033,10515
"C.E. Nantes","Saint-Hilaire-Petitville",290033,10515
"C.E. Nantes","Meyreuil",979755,30731
"C.E. Nantes","Meyreuil",979755,30731
"C.E. Nantes","Colomiers 2",589914,18401
"C.E. Nantes","Colomiers 2",589914,18401
"C.E. Nantes","Dieppe",445638,14951
"C.E. Nantes","Dieppe",445638,14951
"C.E. Nantes","Issy-Les-Moulineaux 4",380072,12797
"C.E. Nantes","Issy-Les-Moulineaux 4",380072,12797
"C.E. Nantes","Monaco 2",1164988,37448
"C.E. Nantes","Monaco 2",1164988,37448
"C.E. Nantes","Les Sables d'Olonne",106087,4711
"C.E. Nantes","Les Sables d'Olonne",106087,4711
"C.E. Nantes","Chateauroux",318006,11875
"C.E. Nantes","Chateauroux",318006,11875
"Bihorel","Bayonne Adour",839994,26572
"Bihorel","Bayonne Adour",841609,26710
"Bihorel","Saint-Hilaire-Petitville",200263,7208
"Bihorel","Meyreuil",896982,29162
"Bihorel","Meyreuil",896982,29162
"Bihorel","Echiquier Nicois 2",1065062,34563
"Bihorel","Echiquier Nicois 2",1065062,34563
"Bihorel","Louviers",34826,1982
"Bihorel","Cagnes sur Mer",1049591,34158
"Bihorel","Cagnes sur Mer",1049591,34158
"Bihorel","Brest Usam 2",501710,17610
"Bihorel","Brest Usam 2",501710,17610
"Bihorel","Issy-Les-Moulineaux 4",136706,6028
"Bihorel","Issy-Les-Moulineaux 4",136706,6028
"Bihorel","Les Sables d'Olonne",465578,15324
"Bihorel","Les Sables d'Olonne",465578,15324
"Mont-De-Marsan","Castelsarrasin",164936,6712
"Mont-De-Marsan","Castelsarrasin",163928,6702
"Mont-De-Marsan","Bayonne Adour",102819,3993
"Mont-De-Marsan","Bayonne Adour",102819,3993
"Mont-De-Marsan","Saint-Hilaire-Petitville",770297,24862
"Mont-De-Marsan","Tours 2",475086,15503
"Mont-De-Marsan","Tours 2",475086,15503
"Mont-De-Marsan","Meyreuil",620839,21052
"Mont-De-Marsan","Creon",125330,5186
"Mont-De-Marsan","Loures-Barousse",199776,6760
"Mont-De-Marsan","Loures-Barousse",199776,6760
"Mont-De-Marsan","Les Sables d'Olonne",464213,15186
"Mont-De-Marsan","Les Sables d'Olonne",464213,15186
"Mont-De-Marsan","Chateauroux",458651,16969
"Mont-De-Marsan","Enghien-Les-Bains",731771,23937
"Mont-De-Marsan","Enghien-Les-Bains",733105,24081
"Mont-De-Marsan","Grasse 2",767800,25719
"Mont-De-Marsan","Grasse 2",767800,25719
"Castelsarrasin","Guingamp 2",765619,24638
"Castelsarrasin","Martigues",431463,14448
"Castelsarrasin","Meyreuil",463901,15173
"Castelsarrasin","Couzeix Chess Club",268342,9422
"Castelsarrasin","Couzeix Chess Club",268342,9422
"Castelsarrasin","Monaco 2",649134,21890
"Castelsarrasin","Monaco 2",649134,21890
"Castelsarrasin","Les Sables d'Olonne",511112,16146
"Castelsarrasin","Les Sables d'Olonne",511112,16146
"Gap","Caen Alekhine 2",904381,31002
"Gap","Caen Alekhine 2",904381,31002
"Gap","Saint-Hilaire-Petitville",973600,33281
"Gap","Saint-Hilaire-Petitville",973600,33281
"Gap","Saint-Thomas - le Havre 1",885440,30574
"Gap","Saint-Thomas - le Havre 1",865378,30421
"Gap","La Roche sur Yon",843661,32110
"Gap","La Roche sur Yon",843661,32110
"Gap","Blois",647574,24791
"Gap","Blois",647574,24791
"Gap","Maisons-Laffitte",699870,25584
"Gap","Maisons-Laffitte",699870,25584
"Gap","Les Sables d'Olonne",883740,33574
"Gap","Les Sables d'Olonne",883740,33574
"Gap","Getigne",922278,31990
"Gap","Getigne",901784,31708
"Lattes","Meyreuil",162399,5825
"Lattes","Cagnes sur Mer",315008,10821
"Lattes","Cagnes sur Mer",315008,10821
"Lattes","Marseille Echecs 2",168799,6214
"Lattes","Marseille Echecs 2",168799,6214
"Lattes","Les Sables d'Olonne",811287,25214
"Lattes","Les Sables d'Olonne",811287,25214
"Bayonne Adour","Colomiers 2",305944,9960
"Bayonne Adour","Dieppe",898148,28418
"Bayonne Adour","Dieppe",898148,28418
"Bayonne Adour","Cagnes sur Mer",840771,26861
"Bayonne Adour","Cagnes sur Mer",840771,26861
"Bayonne Adour","Auch",203018,8785
"Bayonne Adour","Auch",203018,8785
"Bayonne Adour","Saint-Thomas - le Havre 1",836268,27301
"Bayonne Adour","Saint-Thomas - le Havre 1",836268,27301
"Bayonne Adour","Brest Usam 2",828872,27137
"Bayonne Adour","Gorges Clisson",517146,16521
"Bayonne Adour","Gorges Clisson",517146,16521
"Guingamp 2","Saint-Hilaire-Petitville",262736,9247
"Guingamp 2","Tours 2",387518,13162
"Guingamp 2","Tours 2",387518,13162
"Guingamp 2","Meyreuil",1174434,37042
"Guingamp 2","Meyreuil",1174434,37042
"Guingamp 2","Avignon",1094737,34698
"Guingamp 2","Avignon",1094737,34698
"Poitiers-Migne Echecs 2","Drancy 3",347400,11789
"Poitiers-Migne Echecs 2","Drancy 3",347400,11789
"Poitiers-Migne Echecs 2","Dinard",353780,13919
"Poitiers-Migne Echecs 2","Dinard",353780,13919
"Poitiers-Migne Echecs 2","Meyreuil",776768,26764
"Poitiers-Migne Echecs 2","Meyreuil",776768,26764
"Poitiers-Migne Echecs 2","Loures-Barousse",560216,17142
"Poitiers-Migne Echecs 2","Les Sables d'Olonne",210912,7098
"Poitiers-Migne Echecs 2","Les Sables d'Olonne",210912,7098
"Le Vesinet 2","Canohes",859714,27461
"Le Vesinet 2","Canohes",859714,27461
"Le Vesinet 2","Saint-Hilaire-Petitville",288281,9783
"Le Vesinet 2","Saint-Hilaire-Petitville",288281,9783
"Le Vesinet 2","Echiquier Marseillais 1872",790957,25935
"Le Vesinet 2","Echiquier Marseillais 1872",790957,25935
"Le Vesinet 2","Meyreuil",783593,25374
"Le Vesinet 2","Echiquier Orangeois 2",676084,22217
"Le Vesinet 2","Cagnes sur Mer",936202,30370
"Le Vesinet 2","Cagnes sur Mer",936202,30370
"Le Vesinet 2","La Roche sur Yon",414524,14035
"Le Vesinet 2","La Roche sur Yon",414524,14035
"Le Vesinet 2","Monaco 2",968826,32091
"Le Vesinet 2","Monaco 2",968826,32091
"Le Vesinet 2","Frontignan",771018,25299
"Le Vesinet 2","Frontignan",771018,25299
"Le Vesinet 2","Loures-Barousse",791234,25808
"Le Vesinet 2","Grasse 2",930554,30041
"Le Vesinet 2","Grasse 2",930554,30041
"Caen Alekhine 2","Issy-Les-Moulineaux 4",236866,8596
"Caen Alekhine 2","Issy-Les-Moulineaux 4",236866,8596
"Caen Alekhine 2","Les Sables d'Olonne",417236,13594
"Caen Alekhine 2","Les Sables d'Olonne",417236,13594
"Caen Alekhine 1","Saint-Hilaire-Petitville",76849,2882
"Caen Alekhine 1","Dinard",174760,6261
"Caen Alekhine 1","Dinard",174760,6261
"Caen Alekhine 1","Meyreuil",997142,31730
"Caen Alekhine 1","Meyreuil",997142,31730
"Caen Alekhine 1","Marseille Echecs 2",1003542,32119
"Caen Alekhine 1","Grasse 2",1144103,36397
"Caen Alekhine 1","Grasse 2",1144103,36397
"Caen Alekhine 1","Getigne",325508,11324
"Caen Alekhine 1","Getigne",325508,11324
"Beziers","Meyreuil",230049,8163
"Beziers","Equeurdreville",1052379,33860
"Beziers","Equeurdreville",1052379,33860
"Beziers","Limoges 2",472452,15522
"Beziers","Limoges 2",472452,15522
"Beziers","Les Sables d'Olonne",751630,23685
"Beziers","Les Sables d'Olonne",751630,23685
"Le Cannet","Saint-Thomas - le Havre 2",1095293,35271
"Le Cannet","Saint-Thomas - le Havre 2",1095293,35271
"Le Cannet","Canohes",453457,15001
"Le Cannet","Canohes",453457,15001
"Le Cannet","Saint-Hilaire-Petitville",1203515,38131
"Le Cannet","Saint-Hilaire-Petitville",1203515,38131
"Le Cannet","Echiquier Marseillais 1872",177194,6672
"Le Cannet","Echiquier Marseillais 1872",177194,6672
"Le Cannet","La Roche sur Yon",1063483,33429
"Le Cannet","La Roche sur Yon",1063483,33429
"Le Cannet","Issy-Les-Moulineaux 4",902368,28765
"Le Cannet","Issy-Les-Moulineaux 4",902368,28765
"Le Cannet","Les Sables d'Olonne",1103562,34893
"Le Cannet","Les Sables d'Olonne",1103562,34893
"Le Cannet","Rennes Paul Bert 2",1181267,37133
"Montreuil 2","Saint-Hilaire-Petitville",313292,11192
"Montreuil 2","Montpellier 3",750509,24449
"Montreuil 2","Les Sables d'Olonne",462202,15271
"Montreuil 2","Les Sables d'Olonne",462202,15271
"Orbec","Echiquier Marseillais 1872",963075,31169
"Orbec","Echiquier Marseillais 1872",963677,31109
"Orbec","Meyreuil",956313,30548
"Orbec","Meyreuil",956313,30548
"Orbec","Auch",759604,25063
"Orbec","Auch",759604,25063
"Orbec","Loures-Barousse",879357,26777
"Colomiers 2","Getigne",574457,18071
"Colomiers 2","Getigne",574457,18071
"Colomiers 2","Agneaux Saint-Lo 2",856888,27006
"Colomiers 2","Agneaux Saint-Lo 2",856888,27006
"Colomiers 2","Gap",546862,18176
"Colomiers 2","Gap",546862,18176
"Colomiers 2","Frejus",512426,16563
"Colomiers 2","Frejus",512426,16563
"Colomiers 2","Saint-Hilaire-Petitville",884642,27873
"Lattes","Enghien-Les-Bains",773956,25772
"Lattes","Enghien-Les-Bains",773956,25772
"Lattes","Saint-Hilaire-Petitville",995548,31643
"Loures-Barousse","Meyreuil",502166,16313
"Loures-Barousse","Meyreuil",502166,16313
"Loures-Barousse","Agneaux Saint-Lo 2",917343,28726
"Loures-Barousse","Agneaux Saint-Lo 2",917343,28726
"Avignon","Monaco 2",281632,10308
"Avignon","Monaco 2",281632,10308
"Avignon","Toulouse Lardenne",335963,11314
"Avignon","Toulouse Lardenne",335963,11314
"Avignon","Beauvais",777094,26068
"Monaco 2","Grasse 2",66563,3635
"Monaco 2","Grasse 2",64366,3397
"Marseille Echecs 2","Drancy 3",787164,25406
"Cagnes sur Mer","Enghien-Les-Bains",940354,30770
"Blois","Poitiers-Migne Echecs 2",163583,5781
"Blois","Poitiers-Migne Echecs 2",163583,5781
"Meyreuil","Toulouse Lardenne",402132,13169
"Meyreuil","Toulouse Lardenne",402132,13169
"Meyreuil","Cannes 2",144777,5193
"Meyreuil","Cannes 2",144777,5193
"Meyreuil","Getigne",963556,30339
"Meyreuil","Getigne",963556,30339
"Meyreuil","Niort",818137,25972
"Meyreuil","Niort",818137,25972
"Meyreuil","Enghien-Les-Bains",788825,25902
"Meyreuil","Louviers",867134,27650
"Meyreuil","Pau Henri IV 2",585282,18981
"Meyreuil","Pau Henri IV 2",585282,18981
"Meyreuil","Caen Alekhine 2",998391,31424
"Meyreuil","Caen Alekhine 2",998391,31424
"Meyreuil","Chateauroux",657349,21901
"Meyreuil","Chateauroux",657298,21893
"Meyreuil","Equeurdreville",1121984,36200
"Meyreuil","Equeurdreville",1121984,36200
"Meyreuil","Saint-Thomas - le Havre 1",959388,30843
"Meyreuil","Auch",475052,16436
"Meyreuil","Auch",483172,16450
"Meyreuil","Echiquier Orangeois 2",108498,3903
"Meyreuil","Echiquier Orangeois 2",108498,3903
"Meyreuil","U.S.B. Bordeaux Echecs",640575,20995
"Carrieres sur Seine","Agneaux Saint-Lo 2",303710,10344
"Carrieres sur Seine","Agneaux Saint-Lo 2",303710,10344
"Carrieres sur Seine","La Roche sur Yon",421289,14497
"Carrieres sur Seine","La Roche sur Yon",421289,14497
"Carrieres sur Seine","Grasse 2",932841,30413
"Carrieres sur Seine","Grasse 2",932841,30413
"Toulouse Lardenne","Saint-Hilaire-Petitville",880400,27793
"Toulouse Lardenne","Saint-Hilaire-Petitville",880400,27793
"Couzeix Chess Club","Saint-Hilaire-Petitville",543442,19217
"Couzeix Chess Club","Saint-Hilaire-Petitville",543442,19217
"Echiquier Nicois 2","Niort",988051,31601
"Echiquier Nicois 2","Niort",986813,31444
"Monteux","Martigues",115691,4287
"Albi","Le Cannet",498094,19515
"Montpellier 3","Rennes Paul Bert 2",913825,29297
"Montpellier 3","Rennes Paul Bert 2",913825,29297
"Montpellier 3","Orbec",892479,28270
"Montpellier 3","Orbec",892479,28270
"Issy-Les-Moulineaux 4","Les Sables d'Olonne",457178,15042
"Guingamp 2","Les Sables d'Olonne",351132,13110
"Niort","Beauvais",499626,17382
"Niort","Beauvais",499626,17382
"Enghien-Les-Bains","Rennes Paul Bert 2",357996,12882
"Enghien-Les-Bains","Rennes Paul Bert 2",357996,12882
"Enghien-Les-Bains","Beauvais",71366,3272
"Enghien-Les-Bains","Beauvais",71366,3272
"Enghien-Les-Bains","Drancy 3",17745,1304
"Beziers","Saint-Hilaire-Petitville",998005,31363
"Beziers","Saint-Hilaire-Petitville",998005,31363
"Beziers","Poitiers-Migne Echecs 2",672744,20846
"Beziers","Poitiers-Migne Echecs 2",672744,20846
"Le Fresne-Conches 1","Canohes",889081,29702
"Le Fresne-Conches 1","Canohes",889081,29702
"Le Fresne-Conches 1","Beauvais",121454,7478
"Le Fresne-Conches 1","Beauvais",121454,7478
"Dieppe","Canohes",1021714,33203
"Dieppe","Les Sables d'Olonne",523041,17273
"Dieppe","Les Sables d'Olonne",523041,17273
"Dieppe","La Roche sur Yon",484002,15908
"Dieppe","La Roche sur Yon",484002,15908
"Vitrolles 2","Castelsarrasin",448175,14594
"Vitrolles 2","Castelsarrasin",448175,14594
"Louviers","Agneaux Saint-Lo 2",212051,7112
"Louviers","Frejus",968117,30876
"Louviers","Frejus",968117,30876
"Louviers","Martigues",882258,28409
"Pau Henri IV 2","Caen Alekhine 2",817359,25383
"Pau Henri IV 2","Cote Basque - Bayonne",116158,4320
"Pau Henri IV 2","Les Sables d'Olonne",544419,17331
"Pau Henri IV 2","Carcassonne 2",280357,9411
"Pau Henri IV 2","Carcassonne 2",280357,9411
"Frontignan","Dieppe",932923,30937
"Frontignan","Dieppe",932923,30937
"Canohes","Saint-Hilaire-Petitville",1089659,34027
"Saint-Hilaire-Petitville","Saint-Thomas - le Havre 2",165407,6298
"Cannes 2","La Farlede Toulon",125517,5038
Gap,"La Farlede Toulon",234575,8361
#######
"Echiquier Nicois 2",Martigues,229321,8140
"Monaco 2",Martigues,246493,9117
"Monaco 2",Dinard,1297171,41447
"Cagnes sur Mer",Frontignan,335372,11751
"Cagnes sur Mer",Maisons-Laffitte,944687,30806
"Echiquier Marseillais 1872","Pau Henri IV 2",592846,19444
"Echiquier Marseillais 1872",Beauvais,863415,28718
"Montpellier 3",Meyreuil,159633,5775
Meyreuil,"Drancy 3",779924,24874
Meyreuil,"Montreuil 2",769761,24585
Lattes,Martigues,129961,5103
Lattes,"Domloup 2",910997,28842
Monteux,Orbec,871516,28188
"Vitrolles 2",Blois,730405,24031
"Vitrolles 2",Dieppe,943208,30330
"Echiquier Orangeois 2",Enghien-Les-Bains,682603,22759
"Carcassonne 2",Blois,610284,21433
"Carcassonne 2","Rennes Paul Bert 2",788208,25321
"Carcassonne 2","Agneaux Saint-Lo 2",941680,29801
"Carcassonne 2","Saint-Thomas - le Havre 1",949219,30837
Beziers,Canohes,101525,3794
Beziers,"Guingamp 2",1006137,32195
Beziers,"Caen Alekhine 1",930827,29113
Frontignan,"Tours 2",670045,22193
Frontignan,"Saint-Thomas - le Havre 2",934472,30888
"Colomiers 2",Dieppe,862878,28080
Albi,Chateauroux,414664,14623
Loures-Barousse,"Issy-Les-Moulineaux 4",782508,25243
"U.S.B. Bordeaux Echecs","Couzeix Chess Club",223517,9085
Auch,Niort,373212,13778
Auch,"La Roche sur Yon",482653,16811
Auch,Maisons-Laffitte,736425,25684
Creon,Niort,197597,7133
Creon,"Gorges Clisson",344181,11422
"Bordeaux A.S.P.O.M.","Cote Basque - Bayonne",188582,6537
"Bordeaux A.S.P.O.M.",Dinard,538720,17953
"Bordeaux A.S.P.O.M.","Drancy 3",599871,19336
"Cote Basque - Bayonne",Chateauroux,513695,18489
"Cote Basque - Bayonne","Tours 2",530130,17019
"Cote Basque - Bayonne","Drancy 3",779384,24915
"Cote Basque - Bayonne","Montreuil 2",768933,24581
"Bayonne Adour",Betton,657576,21434
Chateauroux,Orbec,350394,12687
Chateauroux,"Drancy 3",280753,9799
"Poitiers-Migne Echecs 2","Rennes Paul Bert 2",279662,11406
"Poitiers-Migne Echecs 2",Maisons-Laffitte,350064,12348
"Limoges 2",Equeurdreville,614902,22027
Getigne,"Montreuil 2",399595,13486
Blois,"Brest Usam 2",539405,18250
"Gorges Clisson","Le Fresne-Conches 1",344684,12455
Betton,"Caen Alekhine 1",180059,6161
"Guingamp 2",Orbec,335671,12708
Orbec,Maisons-Laffitte,180725,6741
Orbec,Bihorel,90271,3905
Maisons-Laffitte,Orbec,179614,6624
Maisons-Laffitte,"Cagnes sur Mer",945711,31253
"Tours 2",Frontignan,680260,21996
"Rennes Paul Bert 2","Poitiers-Migne Echecs 2",276821,11437
"Rennes Paul Bert 2","Carcassonne 2",788527,25451
"Saint-Thomas - le Havre 1","Carcassonne 2",937210,30931
Lattes,"Domloup 2",910997,28842
"Brest Usam 2",Blois,538815,18083
Dieppe,"Colomiers 2",850544,28197
Dieppe,"Vitrolles 2",944365,30837
"Caen Alekhine 1",Betton,179944,6119
Martigues,"Echiquier Nicois 2",222726,7942
Martigues,"Domloup 2",1031563,32837
Martigues,"Monaco 2",239879,9238
Albi,Chateauroux,414664,14623
Monteux,Dinard,1026238,32910
"Pau Henri IV 2","Echiquier Marseillais 1872",592264,19494
Niort,Creon,197895,7168
Meyreuil,"Agneaux Saint-Lo 2",1074219,33853
Meyreuil,"Couzeix Chess Club",690326,22289
Chateauroux,Orbec,348761,12421
Chateauroux,"Drancy 3",280753,9799
Beauvais,"Echiquier Marseillais 1872",862645,28738
"Agneaux Saint-Lo 2","Marseille Echecs 2",1077813,34438
Orbec,Bihorel,90271,3905
"Couzeix Chess Club","Grasse 2",837509,27003
Beziers,"Guingamp 2",1006137,32195
Louviers,"Marseille Echecs 2",871135,28127
"Limoges 2",Equeurdreville,614902,22027
"Le Fresne-Conches 1","Gorges Clisson",347635,12578
Blois,"Vitrolles 2",732389,24248
"Gorges Clisson",Creon,344261,11474
"Monaco 2",Dinard,1297171,41447
Frejus,"Limoges 2",791624,25373
Enghien-Les-Bains,Martigues,807225,26634
Maisons-Laffitte,"Cagnes sur Mer",946556,31325
"Bayonne Adour",Betton,657576,21434
"Rennes Paul Bert 2","Poitiers-Migne Echecs 2",276743,11500
"Rennes Paul Bert 2","Carcassonne 2",788527,25451
"Saint-Thomas - le Havre 1","Carcassonne 2",937210,30931
Lattes,Martigues,129336,5125
Lattes,"Domloup 2",910997,28842
"Brest Usam 2",Blois,540108,18273
Dieppe,"Colomiers 2",850544,28197
Dieppe,"Vitrolles 2",944365,30837
"Caen Alekhine 1",Betton,179944,6119
Betton,Chateauroux,376881,13670
Martigues,"Echiquier Nicois 2",222726,7942
"U.S.B. Bordeaux Echecs","Couzeix Chess Club",223517,9085
Albi,Chateauroux,414664,14623
Monteux,Beziers,177862,6882
Monteux,Dinard,1026238,32910
"Pau Henri IV 2","Echiquier Marseillais 1872",592264,19494
Meyreuil,"Drancy 3",779924,24874
Chateauroux,"Cote Basque - Bayonne",513699,18433
Chateauroux,Orbec,348500,12383
Chateauroux,"Drancy 3",280753,9799
"Cote Basque - Bayonne","Drancy 3",779384,24915
Orbec,"Guingamp 2",335675,12561
Orbec,Bihorel,90271,3905
"Cagnes sur Mer",Frontignan,335372,11751
Louviers,"Guingamp 2",396701,13349
Louviers,"Marseille Echecs 2",871135,28127
Blois,"Vitrolles 2",732389,24248
"Gorges Clisson",Creon,344261,11474
"Monaco 2",Dinard,1297171,41447
Meyreuil,"Le Fresne-Conches 1",878011,28659
Dinard,"Agneaux Saint-Lo 2",144126,5324
Meyreuil,Canohes,317552,10572
Meyreuil,"Tours 2",791530,25094
Meyreuil,"Domloup 2",1032869,32114
"Echiquier Nicois 2",Canohes,486228,16043
Caen,"Cannes 2",3244179,117449
Caen,Gap,3231940,118882
Caen,"Echiquier Nicois 2",3208811,115691
Caen,"Le Cannet",3243313,117293
Caen,"Monaco 2",3196729,115652
Caen,"Marseille Echecs 2",3416470,122701
Caen,Frejus,3277486,118349
Caen,"Cagnes sur Mer",3226180,116602
Caen,"Grasse 2",3252775,117603
Caen,"Echiquier Marseillais 1872",3415547,122898
Caen,"Montpellier 3",3533279,126373
Caen,Meyreuil,3380960,121399
Caen,Lattes,3537782,126620
Caen,Martigues,3434903,123330
Caen,Monteux,3474360,124368
Caen,"Vitrolles 2",3408339,122509
Caen,Avignon,3470582,124177
Caen,"Echiquier Orangeois 2",3471519,124086
Caen,"Toulouse Lardenne",3776390,133811
Caen,"Carcassonne 2",3680903,131115
Caen,Castelsarrasin,3837451,135745
Caen,Beziers,3600244,128769
Caen,Frontignan,3558101,127551
Caen,"Colomiers 2",3783319,134093
Caen,Canohes,3691810,131232
Caen,"Montpellier - Ech du Dragon",3530820,126597
Caen,Albi,3732480,135613
Caen,Loures-Barousse,3876684,136950
Caen,"U.S.B. Bordeaux Echecs",3894700,138532
Caen,Auch,3857430,137091
Caen,Creon,3879193,137492
Caen,"Bordeaux A.S.P.O.M.",3893591,137979
Caen,Mont-De-Marsan,3994398,141617
Caen,"Cote Basque - Bayonne",4061132,142485
Caen,"Pau Henri IV 2",3959540,139622
Caen,"Bayonne Adour",4060797,142582
Caen,"Couzeix Chess Club",3755679,133493
Caen,Chateauroux,3657313,132547
Caen,"Poitiers-Migne Echecs 2",3776830,137395
Caen,"Limoges 2",3753907,133516
Caen,Niort,3853866,140066
Caen,"Tours 2",3791545,135756
Caen,Getigne,3999261,142133
Caen,"Rois et Dames des 3 Cites - Poitiers",3770993,137427
Caen,"La Roche sur Yon",3941144,142498
Caen,Blois,3803765,134208
Caen,"Gorges Clisson",4003161,142275
Caen,Betton,4085025,142596
Caen,"Brest Usam 2",4323092,150837
Caen,Arradon,4200931,146696
Caen,"C.E. Nantes",3987213,141759
Caen,"Rennes Paul Bert 2",4079462,142533
Caen,"Domloup 2",4073787,142095
Caen,"Guingamp 2",4213457,146935
Caen,Dinard,4152241,144972
Caen,"Caen Alekhine 1",3990104,139993
Caen,Orbec,3948053,138847
Caen,"Le Vesinet 2",3766070,133250
Caen,"Mantes en Yvelines",3810695,134514
Caen,"Caen Alekhine 2",3990104,139993
Caen,"Agneaux Saint-Lo 2",4065932,142471
Caen,"Saint-Thomas - le Havre 2",3950034,138387
Caen,Maisons-Laffitte,3765682,133761
Caen,Equeurdreville,4113697,144778
Caen,"Carrieres sur Seine",3761351,133188
Caen,Bihorel,3884377,136016
Caen,Louviers,3858847,136214
Caen,"Issy-Les-Moulineaux 4",3746989,132570
Caen,Enghien-Les-Bains,3756556,132894
Caen,Beauvais,3828463,134425
Caen,"Saint-Thomas - le Havre 1",3950034,138387
Caen,"Le Fresne-Conches 1",3865424,137163
Caen,"Drancy 3",3741147,131913
Caen,Dieppe,3874305,136612
Caen,"Montreuil 2",3742550,132145
Caen,"Monaco 2",3196729,115652
Caen,"Echiquier Nicois 2",3208811,115691
Caen,"Cagnes sur Mer",3226180,116602
Caen,"Le Cannet",3243313,117293
Caen,"Cannes 2",3244179,117449
Caen,"Grasse 2",3252775,117603
Caen,Gap,3231940,118882
Caen,Frejus,3277486,118349
Caen,"Monaco 2",3196729,115652
Caen,"Echiquier Nicois 2",3208811,115691
Caen,"Cagnes sur Mer",3226180,116602
Caen,"Le Cannet",3243313,117293
Caen,"Cannes 2",3244179,117449
Caen,"Grasse 2",3252775,117603
Caen,Gap,3231940,118882
Caen,Frejus,3277486,118349
fer,"Cannes 2",3062380,124806
fer,Gap,3117005,124556
fer,"Echiquier Nicois 2",3027012,123048
fer,"Le Cannet",3061514,124650
fer,"Monaco 2",3014930,123009
fer,"Marseille Echecs 2",3224312,126155
fer,Frejus,3095687,125706
fer,"Cagnes sur Mer",3044381,123959
fer,"Grasse 2",3070976,124960
fer,"Echiquier Marseillais 1872",3225276,126327
fer,"Montpellier 3",3208772,125547
fer,Meyreuil,3217912,125783
fer,Lattes,3213274,125794
fer,Martigues,3235435,126425
paris,Auch,1300889,43031
herouville,"Cannes 2",3062380,124840
herouville,Gap,3117005,124556
herouville,"Echiquier Nicois 2",3027012,123082
herouville,"Le Cannet",3061507,124677
herouville,"Monaco 2",3014930,123046
herouville,"Marseille Echecs 2",3224312,126156
herouville,Frejus,3095687,125736
herouville,"Cagnes sur Mer",3044381,123991
herouville,"Grasse 2",3070976,124992
herouville,"Echiquier Marseillais 1872",3225276,126331
herouville,"Montpellier 3",3208772,125555
herouville,Meyreuil,3217912,125784
herouville,Lattes,3214146,125840
herouville,Martigues,3235435,126428
herouville,Monteux,3141993,123621
herouville,"Vitrolles 2",3205066,125451
herouville,Avignon,3138215,123432
herouville,"Echiquier Orangeois 2",3112470,122675
herouville,"Toulouse Lardenne",3021407,133386
herouville,"Carcassonne 2",3356395,130295
herouville,Castelsarrasin,3003391,132705
herouville,Beziers,3275736,127954
herouville,Frontignan,3233593,126731
herouville,"Colomiers 2",3023657,133456
herouville,Canohes,3367302,130416
herouville,"Montpellier - Ech du Dragon",3206312,125776
herouville,Albi,3020282,134556
herouville,Loures-Barousse,3126537,136749
herouville,"U.S.B. Bordeaux Echecs",2926458,130644
herouville,Auch,3060681,135859
herouville,Creon,2936726,130727
herouville,"Bordeaux A.S.P.O.M.",2928966,130237
herouville,Mont-De-Marsan,3053524,134260
herouville,"Cote Basque - Bayonne",3108898,135835
herouville,"Pau Henri IV 2",3134579,136478
herouville,"Bayonne Adour",3109907,135921
herouville,"Couzeix Chess Club",2731879,124306
herouville,Chateauroux,2609327,120603
herouville,"Poitiers-Migne Echecs 2",2676430,122552
herouville,"Limoges 2",2733572,124501
herouville,Niort,2752485,125072
herouville,"Tours 2",2581411,119852
herouville,Getigne,2736492,124659
herouville,"Rois et Dames des 3 Cites - Poitiers",2680883,123235
herouville,"La Roche sur Yon",2763252,125117
herouville,Blois,2527443,118338
herouville,"Gorges Clisson",2740392,124798
herouville,Betton,2690005,122815
herouville,"Brest Usam 2",2883553,129736
herouville,Arradon,2810327,126950
herouville,"C.E. Nantes",2724444,124284
herouville,"Rennes Paul Bert 2",2688118,123052
herouville,"Domloup 2",2682443,122618
herouville,"Guingamp 2",2773918,125832
herouville,Dinard,2684392,122907
herouville,"Caen Alekhine 1",2512887,117078
herouville,Orbec,2466759,116169
herouville,"Le Vesinet 2",2356087,112409
herouville,"Mantes en Yvelines",2393388,113633
herouville,"Caen Alekhine 2",2512887,117078
herouville,"Agneaux Saint-Lo 2",2588715,119552
herouville,"Saint-Thomas - le Havre 2",2441222,115081
herouville,Maisons-Laffitte,2355699,112922
herouville,Equeurdreville,2636480,121858
herouville,"Carrieres sur Seine",2351368,112348
herouville,Bihorel,2375565,112711
herouville,Louviers,2411180,114310
